question,assumption,plausibility,veracity,evidence_source,evidence,evidence_source_link
,There may be possible pain associated with breastfeeding if a baby grows its first tooth too soon.,4,Unsure,https://www.laleche.org.uk/breastfeeding-and-teething/,"A newly-emerged tooth is very sharp, in order to help it cut through the gum, so you may get a scratch from it during feeding. If your nipple is sore because of a bite or scratch, try using a different feeding position next time so that your baby's teeth don't touch the sore spot, and treat between feeds with pure lanolin or a hydrogel pad if necessary.",https://www.laleche.org.uk/breastfeeding-and-teething/
Which kind of food to avoid during breastfeeding?,There are foods or nutrients that can cross into breast milk.,5 (Very Plausible),TRUE,https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html,"Generally, women do not need to limit or avoid specific foods while breastfeeding. Mothers should be encouraged to eat a healthy and diverse diet. However, certain types of seafood should be consumed in a limited amount and some mothers may wish to restrict caffeine while breastfeeding.",https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html
,Some of these foods or nutrients can cause harm to a baby during breastfeeding.,5 (Very Plausible),TRUE,https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html,"Although fish remains an excellent source of protein and contains essential vitamins and minerals for breastfeeding women, some care must be taken in deciding on the amount and types of seafood to consume. Most fish contain some amount of mercury, which accumulates in fish flesh and can pass from mother to infant through breast milk. This can have adverse effects on the brain and nervous system of the breastfed infant.",https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html
,There are potential harms that can occur from certain foods eaten during breastfeeding.,5 (Very Plausible),TRUE,https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html,"Most fish contain some amount of mercury, which accumulates in fish flesh and can pass from mother to infant through breast milk. This can have adverse effects on the brain and nervous system of the breastfed infant.",https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html
,There is a possibility that a baby can be harmed from eating certain foods just one time or occasionally.,5 (Very Plausible),TRUE,https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html,"Breastfeeding women (as well as pregnant women, women of childbearing age) should follow the US Food and Drug Administration's (FDA) and the Environmental Protection Agency's (EPA) advice about eating fish: eat a variety, check for fish advisories, try to avoid eating the ""choices to avoid"" fish. ",https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html
,I have to be cautious and avoid certain foods while breastfeeding.,5 (Very Plausible),TRUE,https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html,"certain types of seafood should be consumed in a limited amount and some mothers may wish to restrict caffeine while breastfeeding. If an infant appears to be more fussy or irritable after the mother consumes high amounts of caffeine, she should consider decreasing her intake. Preterm and younger newborn infants break down caffeine more slowly, so mothers of these infants might consider consuming even less caffeine.",https://www.cdc.gov/breastfeeding/breastfeeding-special-circumstances/diet-and-micronutrients/maternal-diet.html
What should I do about pregnancy fatigue?,Fatigue is a common experience during pregnancy.,4,TRUE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8663733/,Fatigue is one of the most common and persistent complaints of pregnant women.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8663733/
,There are potential causes of fatigue in pregnancy.,4,TRUE,"https://www.hopkinsmedicine.org/health/conditions-and-diseases/first-trimester-fatigue#:~:text=Hormone%20changes%20play%20a%20big,heart%20pumps%20faster%20and%20stronger.","Hormone changes play a big role in making you feel tired, especially the hormone progesterone. This hormone rises sharply in the first trimester. In addition, as blood volume increases to supply the developing placenta and fetal circulation, your heart pumps faster and stronger.","https://www.hopkinsmedicine.org/health/conditions-and-diseases/first-trimester-fatigue#:~:text=Hormone%20changes%20play%20a%20big,heart%20pumps%20faster%20and%20stronger."
,There are signs that indicate excessive fatigue in pregnancy.,3,TRUE,https://www.nhs.uk/pregnancy/related-conditions/common-symptoms/tiredness/,"Occasionally, sleeplessness and fatigue – when accompanied by other symptoms – can be a sign of depression. If you have any of the other symptoms of depression, such as feeling hopeless and losing interest in the things you used to enjoy, speak to your doctor or midwife. There is treatment that can help.",https://www.nhs.uk/pregnancy/related-conditions/common-symptoms/tiredness/
,There are strategies to minimize fatigue in pregnancy.,5 (Very Plausible),TRUE,"https://www.hopkinsmedicine.org/health/conditions-and-diseases/first-trimester-fatigue#:~:text=Hormone%20changes%20play%20a%20big,heart%20pumps%20faster%20and%20stronger.","what can you do to feel better: good nutrition, stretching, deep breathing, brisk walks when available, take naps, drink enough fluids.","https://www.hopkinsmedicine.org/health/conditions-and-diseases/first-trimester-fatigue#:~:text=Hormone%20changes%20play%20a%20big,heart%20pumps%20faster%20and%20stronger."
How do I treat a clogged milk duct?,There are signs that indicate a clogged milk duct.,5 (Very Plausible),TRUE,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct,One of the biggest signs of a blocked milk duct is a hard lump on your breast. It'll be painful or sore when you touch it. It may be red or large enough to be visible if you look at your breast in a mirror.,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct
,A clogged milk duct may not be dangerous.,3,TRUE,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct,"Clogged milk ducts are common during breastfeeding and can cause discomfort, pain and infection. It's important to treat a plugged duct as soon as you feel it. Luckily, you can treat it at home most of the time.",https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct
,There are treatments available for a clogged milk duct.,5 (Very Plausible),TRUE,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct,"Some of the best ways to clear a clogged milk duct are easily remembered by the acronym B.A.I.T: Breast rest: Don't over massage or overfeed. Decrease production if you have an oversupply. Advil: 800 milligrams (mg) every eight hours for 48 hours.Ice: Apply for 10 minutes at a time while laying on your back. Repeat every 30 minutes. Tylenol: 1,000 mg every 8 eight hours for 48 hours.",https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct
,It may be possible to treat a clogged milk duct without a doctor's visit.,4,TRUE,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct,Most people can unclog a milk duct at home within two days.,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct
,There may be a point at which a doctor's visit is necessary for a clogged milk duct.,4,TRUE,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct,Call your obstetrician right away if you notice signs of mastitis since it needs to be treated with antibiotics.,https://my.clevelandclinic.org/health/diseases/24239-clogged-milk-duct
How many  vaccines should my baby get ?,Vaccines are recommended for babies on a specific schedule.,3,TRUE,https://www.cdc.gov/vaccines/parents/downloads/parent-ver-sch-0-6yrs.pdf,2023 Recommended Immunizations for Children from Birth Through 6 Years Old,https://www.cdc.gov/vaccines/parents/downloads/parent-ver-sch-0-6yrs.pdf
,There are benefits and risks associated with vaccines in babies.,4,TRUE,"https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334#:~:text=Some%20examples%20are%20a%20low,monitor%20for%20them%20after%20vaccination.","Part of taking care of kids is setting them up for a healthy future. Vaccines play a big part in health. Vaccines for illnesses such as diphtheria, rotavirus, polio, tetanus, whooping cough, also called pertussis, and others are given in the first year of life. If these diseases seem uncommon it's because vaccines are doing their job. Some examples are a low-grade fever, headache, fussiness or soreness at the injection site.","https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334#:~:text=Some%20examples%20are%20a%20low,monitor%20for%20them%20after%20vaccination."
,There is a potential harm that can come from having too few or too many vaccines.,5 (Very Plausible),TRUE,"https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334#:~:text=Some%20examples%20are%20a%20low,monitor%20for%20them%20after%20vaccination.","It's not a good idea to skip some vaccines. That leaves your child without protection. It allows a child to spread disease to others. For some children, such as kids being treated for cancer, their main protection from disease is the immunity of the people around them.","https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334#:~:text=Some%20examples%20are%20a%20low,monitor%20for%20them%20after%20vaccination."
,Vaccines are a type of medical intervention.,5 (Very Plausible),TRUE,"https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334#:~:text=Some%20examples%20are%20a%20low,monitor%20for%20them%20after%20vaccination.","Vaccines for children are timed carefully. Vaccines are given when protection inherited from the mother fades and the child's immune system is ready, but before kids come in contact with the germs that cause real infections.","https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/vaccines/art-20048334#:~:text=Some%20examples%20are%20a%20low,monitor%20for%20them%20after%20vaccination."
What is a high temp for a baby?,Babies have a normal temperature range that is different from older children or adults.,5 (Very Plausible),TRUE,https://advancedpediatricassociates.com/Fever-and-Your-Child,"Normal body temperature varies with age, general health, activity level, and time of day. Infants tend to have higher temperatures than older children",https://advancedpediatricassociates.com/Fever-and-Your-Child
,There is a temperature at which a mild fever in a baby may be a cause for concern.,5 (Very Plausible),TRUE,"https://kidshealth.org/en/parents/fever.html#:~:text=In%20general%2C%20call%20the%20doctor,disease%20and%20has%20a%20fever","Infants younger than 3 months: If an infant younger than 3 months has a rectal temperature of 100.4°F (38°C) or higher, call your doctor or go to the emergency department right away.","https://kidshealth.org/en/parents/fever.html#:~:text=In%20general%2C%20call%20the%20doctor,disease%20and%20has%20a%20fever"
,There is a temperature at which it is necessary to call a pediatrician.,5 (Very Plausible),TRUE,"https://kidshealth.org/en/parents/fever.html#:~:text=In%20general%2C%20call%20the%20doctor,disease%20and%20has%20a%20fever","The temperature that should trigger a call to the doctor depends on a child's age, the illness, and whether they have other symptoms. in general call a doctor if your child is young than 3 months w/ rectal temp of 100.4 or higher, 3 months + with a tem higher than 102.2","https://kidshealth.org/en/parents/fever.html#:~:text=In%20general%2C%20call%20the%20doctor,disease%20and%20has%20a%20fever"
,"There is a temperature that is considered dangerously high for a baby, and there may be potential ramifications associated with it.",5 (Very Plausible),TRUE,https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/prevention/fever/,call your doctor right away if your child:  Has a fever of over 104 degrees F (or 40 degrees C)/,https://www.seattlechildrens.org/health-safety/keeping-kids-healthy/prevention/fever/
Why is my babies nose stuffy every morning?,There are potential causes for a stuffy nose in a baby.,5 (Very Plausible),TRUE,"https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well.",Baby snuffles are usually due to the normal mucus that may collect in a baby's nose. Snuffles are not caused by colds or infections - although an infection can make things worse. Snuffles can be common in newborns. Babies have to breathe through their nose and they cannot make themselves sneeze or blow their nose to clear it.,"https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well."
,There may be specific reasons why a baby would have a stuffy nose in the morning.,5 (Very Plausible),TRUE,"https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well.","It is common for babies aged under 6 months to have a blocked nose (commonly called 'snuffles'). It is usually due to normal mucus that collects in the nose, which is difficult for the baby to clear. No treatment is required if the baby is otherwise well and feeding well.","https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well."
,A stuffy nose in the morning may not be something to worry about.,5 (Very Plausible),TRUE,"https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well.","Most babies with snuffles come to no harm and feed well. In some cases babies with snuffles feed more slowly and with some difficulty. If you are concerned that feeding is a problem, see your health visitor or doctor.","https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well."
,There are treatments available for a stuffy nose in a baby.,4,TRUE,"https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well.","Nasal aspirators are devices which allow you to suck the mucus from your baby's nose. They come in various shapes and sizes. Some are bulb syringes, some come with a tube so you can suck at the other end and some are electrically powered","https://patient.info/childrens-health/blocked-nose-in-babies-snuffles#:~:text=It%20is%20common%20for%20babies,otherwise%20well%20and%20feeding%20well."
When do babies start speaking?,There is a normal age range for babies to say their first words.,5 (Very Plausible),TRUE,https://www.aapd.org/globalassets/media/policies_guidelines/r_speechmilestones.pdf,"• Says 1 or 2 words, like hi, dog, dada, mama, or uh-oh. This will happen around their first birthday, but sounds may not be clear.",https://www.aapd.org/globalassets/media/policies_guidelines/r_speechmilestones.pdf
,There may be normal reasons for a baby's speech to be delayed.,3,FALSE,https://kidshealth.org/en/parents/not-talk.html,"Many kids with speech delays have oral–motor problems. These happen when there's a problem in the areas of the brain responsible for speech. This makes it hard to coordinate the lips, tongue, and jaw to make speech sounds. These kids also might have other oral-motor problems, such as feeding problems.",https://kidshealth.org/en/parents/not-talk.html
,There is a potential concern if a baby hasn't started speaking by a certain age.,4,TRUE,"https://kidshealth.org/en/parents/c12yr.html#:~:text=Most%20kids%20say%201%E2%80%932,much%20of%20what%20you%20say.","contact your child's doctor if they do not: try to say 1-2 words other than mama or dada by 15 months, look at a familiar object when you name it by 15 months, say 3 or more words by 18 months, follow 1-step directions without gestures by 18 months, point to two things by 2, put 2 words together by 2. ","https://kidshealth.org/en/parents/c12yr.html#:~:text=Most%20kids%20say%201%E2%80%932,much%20of%20what%20you%20say."
,There are common reasons for speech delay in babies.,5 (Very Plausible),TRUE,https://kidshealth.org/en/parents/not-talk.html,"A speech delay might be due to: an oral impairment, like problems with the tongue or palate. A short frenulum which can limit tongue movement. hearing problems",https://kidshealth.org/en/parents/not-talk.html
,It could be a sign of a serious developmental delay if a child doesn't start speaking on time.,5 (Very Plausible),TRUE,"https://kidshealth.org/en/parents/c12yr.html#:~:text=Most%20kids%20say%201%E2%80%932,much%20of%20what%20you%20say.",Some parents worry that a toddler who is not speaking may have autism. Doctors look for signs of autism at every checkup and do screening tests for autism at 18 months and 2 years.,"https://kidshealth.org/en/parents/c12yr.html#:~:text=Most%20kids%20say%201%E2%80%932,much%20of%20what%20you%20say."
How many times a week can I shower my baby?,Showering a baby may not be necessary.,3,TRUE,https://www.health.harvard.edu/blog/does-your-child-need-to-bathe-every-day-202109202598,"Lots of bathing can lead to dry, irritated skin. But also, the skin has natural protective oils, and natural bacteria, that help to keep us healthy and safe — and that can get washed away with daily bathing. If your baby or preteen looks pretty clean, isn't stinky, isn't covered in bug spray, and hasn't been in a pool or other body of water, it's fine to skip the bath or shower.",https://www.health.harvard.edu/blog/does-your-child-need-to-bathe-every-day-202109202598
,There may be some dangers associated with showering a baby at a too early gestational age.,3,TRUE,"https://www.healthychildren.org/English/ages-stages/baby/bathing-skin-care/Pages/Bathing-Your-Newborn.aspx#:~:text=Newborns%20don't%20need%20a,dry%20out%20your%20baby's%20skin.","Here are some reasons why it is now recommended to delay baby's first bath: body temp and blood sugar (can lead to hypothermia and/or hypoglycemia). bonding and breastfeeding, dry skin (by cleaning off the vernix too early).","https://www.healthychildren.org/English/ages-stages/baby/bathing-skin-care/Pages/Bathing-Your-Newborn.aspx#:~:text=Newborns%20don't%20need%20a,dry%20out%20your%20baby's%20skin."
,There are alternatives to showering a baby.,3,TRUE,"https://www.healthychildren.org/English/ages-stages/baby/bathing-skin-care/Pages/Bathing-Your-Newborn.aspx#:~:text=Newborns%20don't%20need%20a,dry%20out%20your%20baby's%20skin.","A sponge bath is like a regular bath, except you don't put your baby in the water.","https://www.healthychildren.org/English/ages-stages/baby/bathing-skin-care/Pages/Bathing-Your-Newborn.aspx#:~:text=Newborns%20don't%20need%20a,dry%20out%20your%20baby's%20skin."
How good can my baby see at 4 months?,Babies may not see clearly at birth.,5 (Very Plausible),TRUE,https://www.nationwidechildrens.org/family-resources-education/health-wellness-and-safety-resources/helping-hands/infant-vision-birth-to-one-year,"at birth, your baby: sees in black and white, is not very light-senstive. ",https://www.nationwidechildrens.org/family-resources-education/health-wellness-and-safety-resources/helping-hands/infant-vision-birth-to-one-year
,There is an age at which most babies start seeing clearly.,5 (Very Plausible),TRUE,https://www.nationwidechildrens.org/family-resources-education/health-wellness-and-safety-resources/helping-hands/infant-vision-birth-to-one-year,"One week after birth, your baby will start to slowly develop color vision. They can also see about 8 10 10 inches away. At 6 weeks of age, a baby can see about 12 inches away.",https://www.nationwidechildrens.org/family-resources-education/health-wellness-and-safety-resources/helping-hands/infant-vision-birth-to-one-year
,There are signs that a baby may not be seeing clearly.,5 (Very Plausible),TRUE,https://www.nationwidechildrens.org/family-resources-education/health-wellness-and-safety-resources/helping-hands/infant-vision-birth-to-one-year,"call your baby's doctor if: their eyes do not work together, they are not tracking iems, they tilt their head to one side to view objets, are very sensitive to light, they close one eye most of the time. ",https://www.nationwidechildrens.org/family-resources-education/health-wellness-and-safety-resources/helping-hands/infant-vision-birth-to-one-year
Can my baby see light at 18 weeks pregnant?,Light is able to penetrate through the stomach and into the uterus.,5 (Very Plausible),TRUE,https://www.babycenter.com/pregnancy/your-baby/how-your-babys-eyes-and-vision-develop-in-the-womb_20004926,"If you shine a flashlight at your tummy, you may feel your baby respond with a burst of flutters and wiggles.",https://www.babycenter.com/pregnancy/your-baby/how-your-babys-eyes-and-vision-develop-in-the-womb_20004926
,There is a gestational age at which the eyes are developed enough to see.,5 (Very Plausible),TRUE,https://www.babycenter.com/pregnancy/your-baby/how-your-babys-eyes-and-vision-develop-in-the-womb_20004926,"At 31 weeks, the pupils are able to constrict and expand, allowing the eyes to let in more or less light. Because your baby has more rods than cones at this point, they may be able to detect the dim outlines of shapes, but not their colors. Also at 31 weeks, your baby can blink in response to bright light. ",https://www.babycenter.com/pregnancy/your-baby/how-your-babys-eyes-and-vision-develop-in-the-womb_20004926
,There have been studies done to determine when babies can see and if they can see light in utero.,5 (Very Plausible),TRUE,https://onlinelibrary.wiley.com/doi/10.1002/brb3.1676,"We have developed a light source for delivering visual stimuli to be seen by the fetal eye, using laser dot diodes emitting at 650 nm. The 2D component of 94 fetal ultrasound scans (mean gestational age 240 days), where the light stimulus was presented, was coded to determine whether the eyes moved in response to the stimuli independent of any head movement.",https://onlinelibrary.wiley.com/doi/10.1002/brb3.1676
,My baby may be harmed/disturbed by too much exposure to light at 18 weeks.,2,FALSE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6069651/,The results showed that being exposed to UV radiation during the first 3 months of pregnancy is associated with improved fetal growth and causes high blood pressure during pregnancy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6069651/
,Babies can see light while they are in utero.,5 (Very Plausible),TRUE,https://onlinelibrary.wiley.com/doi/10.1002/brb3.1676,It has been shown that from 31 weeks gestational age the fetal sensory system is capable of directed vision if enough light is available.,https://onlinelibrary.wiley.com/doi/10.1002/brb3.1676
What is considered as normal blood pressure?,High blood pressure can be very serious in pregnancy.,4,TRUE,Mayo Clinichttps://www.mayoclinic.org › pregnancy › art-20046098High blood pressure and pregnancy: Know the facts,"High blood pressure during pregnancy poses the following risks: Less blood flow to the placenta. If the placenta doesn't get enough blood, the fetus might receive less oxygen and fewer nutrients. This can lead to slow growth (intrauterine growth restriction), low birth weight or premature birth.","https://www.mayoclinic.org/healthy-lifestyle/pregnancy-week-by-week/in-depth/pregnancy/art-20046098#:~:text=High%20blood%20pressure%20during%20pregnancy%20poses%20the%20following%20risks%3A,birth%20weight%20or%20premature%20birth."
,There is a normal range of blood pressure for adults.,5 (Very Plausible),TRUE,March of Dimeshttps://www.marchofdimes.org › find-support › topicsHigh blood pressure during pregnancy | March of Dimes,Normal. Your blood pressure is less than 120/80.,"https://www.marchofdimes.org/find-support/topics/pregnancy/high-blood-pressure-during-pregnancy#:~:text=Normal.,pressure%20is%20less%20than%2080."
,Normal blood pressure may change during pregnancy.,4,TRUE,https://www.acog.org/womens-health/faqs/preeclampsia-and-high-blood-pressure-during-pregnancy,Some women have high blood pressure before they get pregnant. Others develop it for the first time during pregnancy.,https://www.acog.org/womens-health/faqs/preeclampsia-and-high-blood-pressure-during-pregnancy
,There may be different levels at which blood pressure is considered too high or too low during pregnancy.,3,FALSE,https://www.acog.org/womens-health/faqs/preeclampsia-and-high-blood-pressure-during-pregnancy,Normal: Less than 120/80 mm Hg. Elevated: Systolic between 120 and 129 mm Hg and diastolic less than 80 mm Hg,https://www.acog.org/womens-health/faqs/preeclampsia-and-high-blood-pressure-during-pregnancy
,There is a clinical significance to having elevated or low blood pressure.,5 (Very Plausible),TRUE,https://www.acog.org/womens-health/faqs/preeclampsia-and-high-blood-pressure-during-pregnancy,"During pregnancy, severe or uncontrolled high blood pressure can cause problems for you and your fetus. A serious high blood pressure disorder called preeclampsia can also happen during pregnancy or soon after childbirth.",https://www.acog.org/womens-health/faqs/preeclampsia-and-high-blood-pressure-during-pregnancy
How long does the baby have sensitive skin?,Babies may have more sensitive skin than older children and adults.,5 (Very Plausible),TRUE,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5606948/#:~:text=In%20infants%2C%20the%20stratum%20corneum,irritation%20and%20inflammation%20%5B7%5D.","In infants, the stratum corneum is thinner, water handling is different, and natural moisturizing factor and skin lipid production are reduced compared with adults. Because of these developmental differences, the skin in children may be more sensitive to irritation and inflammation. ","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5606948/#:~:text=In%20infants%2C%20the%20stratum%20corneum,irritation%20and%20inflammation%20%5B7%5D."
,There is a certain age at which babies no longer have sensitive skin.,5 (Very Plausible),TRUE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5606948/,Children had a more permeable skin barrier that matured to adult values by approximately 5 years of age.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5606948/
,There are precautions that need to be taken due to the sensitivity of babies' skin.,5 (Very Plausible),TRUE,https://www.aad.org/news/care-for-baby-delicate-skin-hair-nails,"keep your baby clean, change dirty diapers as soon as possible (to avoid rashes), trim your baby's nails (to avoid scratches), wash baby blanket, sheets, and clothing in fragrance-free detergents before use, protect baby from the sun (to avoid sunburn). ",https://www.aad.org/news/care-for-baby-delicate-skin-hair-nails
,Exposure to different substances can cause skin irritation in babies.,5 (Very Plausible),TRUE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3439947/,"Skin cleansing and emollient use are two simple strategies that can help keep skin healthy. Proper skin cleansing helps keep infant skin free of unwanted irritants, including saliva, nasal secretions, urine, feces, fecal enzymes, dirt, and microbial pathogens. Exposure to such factors for long periods, especially in the diaper region, can lead to discomfort, irritation, infection, and skin barrier breakdown. In addition to using cleansers during bathing, emollient use during or after bathing also may have benefits. Emollients decrease transepidermal water loss, improve skin condition. ",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3439947/
What senses are babies experiencing at 4 months?,Babies have different senses.,4,FALSE,"https://www.stanfordchildrens.org/en/topic/default?id=newborn-senses-90-P02631#:~:text=The%20senses%20of%20a%20newborn,senses%20are%20not%20fully%20developed.","Babies are born with all 5 senses—sight, hearing, smell, taste, and touch. Some of the senses are not fully developed.","https://www.stanfordchildrens.org/en/topic/default?id=newborn-senses-90-P02631#:~:text=The%20senses%20of%20a%20newborn,senses%20are%20not%20fully%20developed."
,Babies may not exhibit all senses at birth.,5 (Very Plausible),TRUE,"https://www.stanfordchildrens.org/en/topic/default?id=newborn-senses-90-P02631#:~:text=The%20senses%20of%20a%20newborn,senses%20are%20not%20fully%20developed.",Newborns can detect light and dark but can't see all colors. Hearing is fully developed in newborns. Babies with normal hearing should startle in response to loud sounds.Studies have found that newborns have a strong sense of smell. Babies prefer sweet tastes over sour or bitter tastes. Babies also show a strong preference for human milk and breastfeeding. Babies are comforted by touch. ,"https://www.stanfordchildrens.org/en/topic/default?id=newborn-senses-90-P02631#:~:text=The%20senses%20of%20a%20newborn,senses%20are%20not%20fully%20developed."
,"Babies may become more sensitive to light, sound, etc as they get older.",4,TRUE,https://socialsci.libretexts.org/Courses/Foothill_College/Psych_40%3A_Lifespan_Development_(Pilati)/04%3A_Infancy/4.03%3A_Sensation_and_Perception_in_Infancy,"vision is the most poorly developed sense at birth. Newborns typically cannot see further than 8 to 16 inches away from their faces, have difficulty keeping a moving object within their gaze, and can detect contrast more than color differences.",https://socialsci.libretexts.org/Courses/Foothill_College/Psych_40%3A_Lifespan_Development_(Pilati)/04%3A_Infancy/4.03%3A_Sensation_and_Perception_in_Infancy
,There is a development of senses as the baby ages and grows.,5 (Very Plausible),TRUE,https://socialsci.libretexts.org/Courses/Foothill_College/Psych_40%3A_Lifespan_Development_(Pilati)/04%3A_Infancy/4.03%3A_Sensation_and_Perception_in_Infancy,"However, by 2 or 3 months, they will seek more detail when exploring an object visually and begin showing preferences for unusual images over familiar ones and for patterns over solids and faces over patterns and three-dimensional objects over flat images.",https://socialsci.libretexts.org/Courses/Foothill_College/Psych_40%3A_Lifespan_Development_(Pilati)/04%3A_Infancy/4.03%3A_Sensation_and_Perception_in_Infancy
When should I stop breast feeding?,There may be an ideal time to stop breastfeeding.,5 (Very Plausible),FALSE,https://www.betterhealth.vic.gov.au/health/healthyliving/breastfeeding-deciding-when-to-stop,It is up to you and your baby to decide when the time is right to stop breastfeeding.,https://www.betterhealth.vic.gov.au/health/healthyliving/breastfeeding-deciding-when-to-stop
,There are maternal and newborn factors that should be considered when determining when to stop breastfeeding.,3,TRUE,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4861949/#:~:text=Approximately%2060%25%20of%20mothers%20who,effort%20associated%20with%20pumping%20milk.",Approximately 60% of mothers who stopped breastfeeding did so earlier than desired. Early termination was positively associated with mothers' concerns regarding: (1) difficulties with lactation; (2) infant nutrition and weight; (3) illness or need to take medicine; and (4) the effort associated with pumping milk.,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4861949/#:~:text=Approximately%2060%25%20of%20mothers%20who,effort%20associated%20with%20pumping%20milk."
,There may be potential harms to stopping breastfeeding too soon or too late.,4,TRUE,https://www.betterhealth.vic.gov.au/health/healthyliving/breastfeeding-deciding-when-to-stop,"There is ample evidence that babies who are breastfed for the first 6 months of life do not experience as many (or as severe) episodes of common childhood illnesses. These include gastroenteritis, respiratory illnesses and middle ear infections.",https://www.betterhealth.vic.gov.au/health/healthyliving/breastfeeding-deciding-when-to-stop
,Breastfeeding for too long could cause physical or psychological problems for my child.,5 (Very Plausible),FALSE,https://www.betterhealth.vic.gov.au/health/healthyliving/breastfeeding-deciding-when-to-stop,Some parents and babies enjoy breastfeeding so much they are in no hurry to stop. It is not unusual for children up to 4 years of age to continue to be breastfed.,https://www.betterhealth.vic.gov.au/health/healthyliving/breastfeeding-deciding-when-to-stop
,Breastfeeding may be difficult or inconvenient and I'd like to know the earliest point when I can stop.,4,TRUE,https://pubmed.ncbi.nlm.nih.gov/25165836/,The most common reasons cited were inconvenience or fatigue associated with breastfeeding (22.6%) and concerns about milk supply (21.6%). Return to work or school was associated with length of time that infants were breastfed: 20% of women who stopped after six weeks citing this as the reason.,https://pubmed.ncbi.nlm.nih.gov/25165836/
When should I transition from formula to baby food?,There may not be a uniform best time to transition from formula to baby food.,2,FALSE,https://health.clevelandclinic.org/how-to-tell-if-your-baby-is-ready-to-stop-drinking-formula,"A healthy baby should drink breast milk or formula until they are 1 year old. Formulas are fortified with vitamins and iron, which they need,” says pediatrician Radhai Prabhakaran, MD. “Generally, babies should have at least 24 ounces per day between the ages of 9 months to 1 year. But once your baby starts eating a full diet of nutritious solid foods, make the switch to cow's milk, which offers protein and vitamin D.”",https://health.clevelandclinic.org/how-to-tell-if-your-baby-is-ready-to-stop-drinking-formula
